
Intensity Sum Ch=1 Img=1
 ==================== 
Time [s],Intensity Sum::1000000044::0,Intensity Sum::1000000055::0,Intensity Sum::1000000089::0,Intensity Sum::1000000093::0,Intensity Sum::1000000094::0,Intensity Sum::1000000096::0,Intensity Sum::1000000097::0,Intensity Sum::1000000099::0,Intensity Sum::1000000100::0,Intensity Sum::1000000105::0,Intensity Sum::1000000106::0,Intensity Sum::1000000108::0,Intensity Sum::1000000109::0,Intensity Sum::1000000118::0,Intensity Sum::1000000121::0,Intensity Sum::1000000123::0,Intensity Sum::1000000124::0,Intensity Sum::1000000125::0,Intensity Sum::1000000127::0,Intensity Sum::1000000128::0,Intensity Sum::1000000135::0,Intensity Sum::1000000137::0,Intensity Sum::1000000140::0,Intensity Sum::1000000143::0,Intensity Sum::1000000144::0,Intensity Sum::1000000145::0,Intensity Sum::1000000148::0,Intensity Sum::1000000150::0,Intensity Sum::1000000152::0,Intensity Sum::1000000153::0,Intensity Sum::1000000155::0,Intensity Sum::1000000163::0,Intensity Sum::1000000164::0,Intensity Sum::1000000166::0,Intensity Sum::1000000167::0,Intensity Sum::1000000173::0,Intensity Sum::1000000174::0,Intensity Sum::1000000175::0,Intensity Sum::1000000176::0,Intensity Sum::1000000177::0,Intensity Sum::1000000178::0,Intensity Sum::1000000182::0,Intensity Sum::1000000186::0,Intensity Sum::1000000190::0,Intensity Sum::1000000192::0,Intensity Sum::1000000194::0,Intensity Sum::1000000196::0,Intensity Sum::1000000198::0,Intensity Sum::1000000199::0,Intensity Sum::1000000202::0,Intensity Sum::1000000203::0,Intensity Sum::1000000206::0,Intensity Sum::1000000212::0,Intensity Sum::1000000217::0,Intensity Sum::1000000218::0,Intensity Sum::1000000219::0,Intensity Sum::1000000220::0,Intensity Sum::1000000224::0,Intensity Sum::1000000227::0,Intensity Sum::1000000231::0,Intensity Sum::1000000232::0,Intensity Sum::1000000235::0,Intensity Sum::1000000240::0,Intensity Sum::1000000250::0,Intensity Sum::1000000259::0,Intensity Sum::1000000267::0,Intensity Sum::1000000283::0,Intensity Sum::1000000498::0,Intensity Sum::1000000560::0,Intensity Sum::1000001049::0,Intensity Sum::1000159177::0,Intensity Sum::1000159244::0,Intensity Sum::1000159605::0,Intensity Sum::1000159705::0,Intensity Sum::1000160175::0,Intensity Sum::1000160809::0,Intensity Sum::1000161110::0,Intensity Sum::1000161579::0,Intensity Sum::1000161582::0,Intensity Sum::1000162288::0,Intensity Sum::1000162458::0,Intensity Sum::1000163287::0,Intensity Sum::1000164876::0,Intensity Sum::1000165080::0,Intensity Sum::1000165144::0,Intensity Sum::1000165704::0,Intensity Sum::1000166112::0,Intensity Sum::1000166767::0,Intensity Sum::1000166853::0,Intensity Sum::1000166876::0,Intensity Sum::1000167341::0,Intensity Sum::1000167371::0,Intensity Sum::1000167669::0,Intensity Sum::1000168050::0,Intensity Sum::1000169731::0,Intensity Sum::1000169820::0,Intensity Sum::1000170422::0,Intensity Sum::1000171132::0,Intensity Sum::1000171701::0,Intensity Sum::1000171724::0,Intensity Sum::1000171751::0,Intensity Sum::1000172408::0,Intensity Sum::1000173158::0,Intensity Sum::1000173583::0,Intensity Sum::1000176344::0,Intensity Sum::1000176487::0,Intensity Sum::1000177114::0,Intensity Sum::1000177409::0,Intensity Sum::1000178187::0,Intensity Sum::1000179876::0,Intensity Sum::1000180206::0,Intensity Sum::1000180392::0,Intensity Sum::1000180403::0,Intensity Sum::1000181625::0,Intensity Sum::1000181693::0,Intensity Sum::1000181973::0,Intensity Sum::1000182079::0,Intensity Sum::1000182170::0,Intensity Sum::1000182636::0,Intensity Sum::1000182982::0,Intensity Sum::1000186102::0,Intensity Sum::1000187154::0,Intensity Sum::1000187633::0,Intensity Sum::1000188084::0,Intensity Sum::1000189130::0,Intensity Sum::1000189516::0,Intensity Sum::1000189548::0,Intensity Sum::1000189622::0,Intensity Sum::1000191126::0,Intensity Sum::1000191330::0,Intensity Sum::1000191653::0,Intensity Sum::1000192518::0,Intensity Sum::1000193105::0,Intensity Sum::1000193637::0,Intensity Sum::1000195548::0,Intensity Sum::1000195666::0,Intensity Sum::1000197641::0,Intensity Sum::1000198065::0,Intensity Sum::1000199240::0,Intensity Sum::1000200832::0,Intensity Sum::1000201571::0,Intensity Sum::1000202768::0,Intensity Sum::1000203022::0,Intensity Sum::1000203028::0,Intensity Sum::1000203045::0,Intensity Sum::1000203149::0,Intensity Sum::1000203719::0,Intensity Sum::1000203934::0,Intensity Sum::1000204368::0,Intensity Sum::1000205582::0,Intensity Sum::1000206506::0,Intensity Sum::1000206831::0,Intensity Sum::1000206967::0,Intensity Sum::1000207075::0,Intensity Sum::1000207637::0,Intensity Sum::1000207796::0,Intensity Sum::1000209150::0,Intensity Sum::1000209214::0,Intensity Sum::1000209440::0,
1433.380981,,261833,,170084,143131,142835,,,167876,,167399,185547,148030,174073,151968,167566,201814,196981,,209325,163971,,172825,176475,151888,143157,181675,226906,267944,156356,187225,164860,,152879,228417,,,227885,,157605,,149193,167067,154268,312006,194979,165329,181693,,,207933,185612,,143274,174221,183235,155209,,,227770,198723,,157417,260125,185931,,130548,,197302,,215278,125863,148911,,123117,166705,,245041,206055,194369,,155463,239004,,151905,,,132390,,,,,,129027,139666,,,,167271,173213,171540,215616,181707,126919,158303,213927,276964,164602,127253,143101,154666,120948,221357,212570,136561,144578,130850,137073,175666,153515,147021,,124850,153049,202053,191587,212961,,174638,162120,129342,168691,204916,171263,,,,,,,,,,,,,,,,,,,,,,,,,,
1438.159058,,280290,,170910,139862,151336,,,154723,,176690,179173,145763,203868,161013,165984,198893,180504,,220015,187865,,173641,177183,153738,152894,175485,224038,290580,163772,180895,171896,,163100,229495,,,214410,,152875,,144207,166535,155827,324669,196051,153244,185577,,,217279,191726,,137080,169525,185041,158077,,,222063,205226,,158322,256466,186819,,133929,,198868,,220792,125053,153893,,125757,171015,,,208910,196203,,150630,234415,,154783,,,131476,,,,,,127424,,,,,166297,154076,177922,208393,192503,123690,,214638,259812,164318,136275,148410,156340,127374,,204641,134327,151093,129302,144074,168852,148617,151122,194256,126740,165928,210891,177892,214885,149577,182486,159186,129623,162521,,156830,,,,,,,,,,,,,,,,,,,,,,,,,,
1442.937012,,262360,,171804,146460,145541,,,167004,,177254,179662,145134,176484,137172,174894,202480,195717,,197920,180436,,185369,167887,154701,,163549,217697,251544,156890,176329,164965,,154617,229037,,,223045,,159965,,149307,161328,164020,315526,206817,148393,190817,,,207528,182493,,143251,173726,175845,158861,,,218289,202331,,154166,254834,189144,,145488,,199683,,212446,122843,149092,,127268,165329,,,207750,212670,,154854,252254,,161529,,,134425,,,,,,128704,128036,,,,167813,155972,166700,189416,188561,126960,153106,211488,272639,165489,126904,143348,153054,126463,211008,209398,138762,135069,126710,147816,159806,150947,143446,,120487,153680,201998,188668,219668,157395,173693,148380,125955,177538,190006,166997,,,,,,,,,,,,,,,,,,,,,,,,,,
1447.714966,,279490,,166927,137783,150402,,,158006,,171911,186581,142796,195895,159802,171440,201242,176712,,223573,177314,,169497,174843,152353,148693,180587,211210,311971,156211,184258,165226,,159811,231238,,,222880,,155841,,148981,175798,,328655,196577,156598,190797,,,216387,183344,,152409,178132,188917,163489,,,209525,212782,,152980,250148,,,134259,,196906,,214082,125058,155106,,120115,167453,,200316,201636,196055,,155498,228416,,153028,,,132280,,,,,,127264,136247,,,,167523,153659,164534,212346,190976,124369,,207879,255681,162111,130755,144488,157987,127772,205750,207784,143480,154315,124203,139061,167983,151300,150163,199220,117731,158132,204372,182569,204113,,,157373,125835,173799,,167252,,,,,,,,,,,,,,,,,,,,,,,,,,
1452.493042,,270586,,168087,140126,146543,,,159756,,175020,187964,144310,169123,158197,172768,203798,196941,,218590,161817,,176013,170731,146163,143159,181739,216768,294954,160834,182552,172691,,152947,220258,,,215818,,158566,,147170,179581,155624,312185,200083,153063,184014,,,207746,185403,,148091,176246,178266,152429,,,224905,198547,,141342,254237,187959,,130721,,194679,,211867,125202,153872,,116026,175199,,,208215,191978,,152553,240220,,147229,,,128510,,,,,,129511,138765,,,,172960,147580,176946,206522,194243,127865,,215390,269233,157204,124049,141956,164921,128251,228436,200771,135946,142815,127268,,165909,154493,146336,183916,123871,156341,192844,197594,217941,146752,170761,162788,122862,177934,202228,161412,,,,,,,,,,,,,,,,,,,,,,,,,,
1457.270020,,273751,,179588,144596,158830,,,156751,,175048,183969,147403,189957,147231,167059,198350,184390,,194021,194741,,181403,162816,148938,133858,152962,209953,256770,158772,170696,168241,,156804,228847,,,230939,,162260,,152842,176819,167730,321463,199211,168417,198788,,,205538,183276,,147086,174071,176345,159541,,,218310,202240,,150263,258447,180071,,135707,,198289,,211872,,148721,,125290,165500,,,200289,202352,,146951,246212,,138723,,,130109,,,,,,132101,129093,,,,173313,151962,172941,196087,191698,118782,155070,214157,265200,158197,135801,135891,148408,129855,206583,212941,136504,139370,128944,157389,171221,141979,143534,181760,121454,163012,200674,193828,217394,154826,181216,147088,124812,187118,196456,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462.047974,,277211,,166798,142987,149768,,,153884,,174997,179862,144237,190144,154253,166252,204141,184137,,222627,168962,,172605,165761,153134,144268,171079,217679,305835,160558,174027,172448,,,227494,,,216612,,155803,,141746,165910,,324594,201284,156439,183524,,,209308,179330,,150490,187662,186472,158160,,,214454,201239,,151873,260617,179618,,125075,,201151,,219773,118060,157625,,120380,161746,,,202561,193463,,150820,233443,,,,,124347,,,,,,134270,143333,,,,167320,145307,,215505,196769,132073,,212945,257507,161279,126169,137745,163241,125232,,206268,132042,150793,125996,,165179,155420,152351,182559,122245,151467,204905,195516,201527,135812,174829,156973,121021,178171,202086,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466.826050,,261621,,172770,142216,151893,,,156765,,174021,175009,148492,179025,145012,178856,191320,188597,,184086,182313,,179676,163698,152271,137006,159474,208940,263457,155734,171081,173010,,153858,226271,,,217555,,,,155165,174965,152723,322937,209636,154809,189764,,,207640,182273,,141062,174618,177824,155915,,,210665,204757,,159668,251718,175884,,133345,,191420,,222402,117047,142718,,127932,163094,,222549,211881,208856,,157717,243033,,148975,,,126723,,,,,,129987,126999,,,,165467,157410,174159,,187575,128250,157084,207900,262309,163676,122947,140671,151743,125725,212387,203204,129862,138189,128508,150055,166525,143896,150626,190826,125568,161147,205664,191555,214903,153869,179165,138215,124774,198659,193047,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471.604004,,273655,,161911,136987,143877,,,160649,,177080,181339,144882,193998,164767,170103,200122,180980,,214196,181496,,169549,176474,149776,145844,184224,219539,297043,156889,177909,172418,,155568,229292,,,215241,,153969,,143774,172047,,323062,201221,157318,184029,,,210622,195077,,141864,175551,185938,159078,,,210485,195286,,150013,244068,186687,,127500,,186613,,216127,124466,147255,,126543,168529,,,213547,183941,,155727,233583,,,,,132289,,,,,,128688,139473,,,,161410,144665,171100,201109,196879,131300,155561,212165,260253,163451,128397,143426,150134,126804,209144,199093,135835,152872,124572,141009,177637,146647,141982,182154,124323,158756,197894,190411,203811,,169283,163689,121803,176603,193756,162359,,,,,,,,,,,,,,,,,,,,,,,,,,
1476.381958,,263509,,169368,138381,140699,,,160131,,166422,179880,144721,177997,150377,172987,207495,194511,,210183,163836,,177217,183511,146316,140434,183274,222287,284099,157057,170898,171364,,155461,213975,,,222824,,154185,,146470,171015,155862,311394,193670,160483,177909,,,216265,184903,,147068,187286,185153,153294,,,224555,209181,,152907,237244,,,130527,,192274,,223533,120709,151228,,118768,169851,,,216487,195946,,160268,243803,,151840,,,130583,,,,,,134768,131715,,,,161707,145246,166786,204540,190076,132546,165983,213208,250193,165852,119082,141084,162408,134739,216657,196003,134824,146780,134068,137648,171462,147614,144303,180785,122060,157959,196105,203915,210464,142993,164629,156239,121942,190473,202639,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481.160034,,270511,,180923,142731,156237,,,156963,,180968,179658,147463,198524,152769,172654,190965,181252,,195931,196445,,191206,160366,157970,147493,151494,204701,273566,167013,174687,168372,,156805,227030,,,226894,,158514,,146544,177923,163003,315947,205231,164942,192915,,,210937,186612,,147488,172676,184317,163541,,,214447,204919,,158407,252127,,,139149,,195889,,226017,124975,148191,,123063,157234,,,210590,206565,,151898,247313,,,,,126611,,,,,,135461,125978,,,,159908,153900,168539,201617,181459,120790,166610,206547,257784,161738,130750,139910,147847,131842,211966,209345,133829,147408,127288,,162335,142522,148305,180307,124334,163020,203055,188277,215720,151389,178187,143448,125746,190830,197564,,120830,216307,,,,,,,,,,,,,,,,,,,,,,,,
1485.937988,,263393,,166707,137771,146128,,,158754,,170840,178084,146529,189002,154452,172640,201514,181818,,223290,171362,,174196,172462,148065,147973,181384,214628,285703,157668,173948,172127,,157116,219694,,,220042,,147864,,149805,172594,,330253,199865,166200,179869,,,212625,185140,,153545,171600,197698,157876,,,214686,205695,,152222,243446,190789,,133633,,194943,,219958,123595,142519,,122723,164647,,,219687,200378,,153033,237227,,147098,,,131091,,,,,,131024,132310,,,,161878,149378,169957,219626,181308,131960,154254,209493,255309,161261,132853,141400,156928,127636,222478,190161,133807,148573,127480,134413,177710,151408,151192,183623,125263,155892,195867,191809,208714,148228,174560,162558,117439,175668,192973,168326,117265,227173,,,,,,,,,,,,,,,,,,,,,,,,
1490.715942,,259957,,175041,142654,152366,,,157350,,180744,171694,151412,183612,147735,180880,197539,200987,,194462,179619,,194560,164340,158387,129598,149939,207888,255212,160184,173789,176711,,159081,223274,,,244436,,,,149034,167614,160035,315414,201529,170284,185853,,,210601,181116,,150407,177341,189003,166254,,,214164,203992,,164753,250610,183810,,140032,,195654,,232610,125450,146292,,132469,157748,,,227277,220571,,163151,255158,,147921,,,129958,,,,,,133327,136499,,,,162359,162756,179275,195214,189791,128229,153660,212586,259100,163199,123083,141214,145896,132634,210262,187833,136128,143490,132120,147630,168906,,139662,183224,122813,153552,201844,207722,222526,160959,171436,149539,127647,199226,197321,165589,127050,212663,,,,,,,,,,,,,,,,,,,,,,,,
1495.494019,,259092,,183069,145319,155661,,,160873,,196429,175273,145390,178492,144636,176520,200040,203578,,196880,169636,,193022,167140,149304,,156723,212497,252099,164922,177501,171288,,153648,222828,,,238247,,159004,,150813,177009,160209,309688,204685,167424,187200,,,211763,194055,,153757,179669,177682,173971,,,220416,207247,,157125,245032,176549,,135318,,197604,,231808,127020,151749,,129710,160671,,,228551,208872,,159586,252205,,148339,,,136449,,,,,,130903,133660,,,,161766,163575,,198849,184783,128967,148378,207821,251305,160186,126967,134773,154847,130143,218371,183873,138506,142032,126844,146163,180022,145194,144587,189511,127355,159478,198248,206200,212582,154086,178055,151077,120919,191298,197950,,129549,222193,,,,,,,,,,,,,,,,,,,,,,,,
1500.271973,,249886,,177717,140060,144729,,,167496,,185639,173712,140799,169816,142657,177457,199207,207709,,207688,166879,,187605,171278,155554,,166265,213663,256089,164868,177261,169564,,148687,220917,,,230722,,162504,,152443,166565,158578,306965,208515,171748,182943,,,216340,187890,,155441,180620,181611,159891,,,213410,209777,,161698,240787,177470,,132431,,197667,,221008,,149923,,127455,166275,,,210736,210766,,157191,245508,,150484,,,126763,,,,,,127671,131294,,,,163242,,170726,198507,173310,127672,153979,210028,242656,157189,124206,144314,157534,128155,223822,172719,134948,139200,133018,144624,184372,151133,147872,193908,119534,156660,197346,206273,219952,156488,173049,151519,123486,196232,195944,166076,128977,232672,,,,,,,,,,,,,,,,,,,,,,,,
1505.050049,,278974,,174016,141778,155651,,,156361,,183205,175595,143596,205865,155727,176991,184997,192809,,205490,191949,,183258,165615,151504,143638,161525,205945,273189,162380,167317,171409,,161463,226845,,,232615,,,,146677,170663,167092,328696,204126,168162,201675,,,214382,191811,,155989,183331,189972,173392,,,225885,210716,,156670,237077,182995,,141111,,199814,,210234,,156176,,125274,171460,,,213061,214385,,163350,232049,,,,,131757,,,,,,130320,127231,,,,161339,,171639,198262,183314,122578,160658,207512,255114,170460,139374,141669,143562,129400,205456,196639,137882,151134,130023,157381,188426,144161,149251,185953,125698,154441,200941,182591,220027,153660,179198,140469,127145,191819,193839,163640,120594,215287,,,,,,,,,,,,,,,,,,,,,,,,
1509.828003,,258052,,167138,141715,141334,,,159016,,177367,179781,148886,168504,162025,171211,205428,197205,,224499,170355,,179019,169271,146735,135931,175345,209203,275144,160971,176359,181974,,,219888,,,235955,,152656,,147174,163615,160216,326906,203294,164765,186001,,,210688,183644,,155941,175044,190705,164924,,,216963,211991,,154127,236257,180680,,137746,,203348,,206790,124573,155595,,122812,173713,,,212730,201608,,155916,228694,,,,,130545,,,,,,129498,134536,,,,164626,143151,,211441,182150,132350,164277,201601,252084,162738,127700,141607,159954,131110,231392,187259,147194,153584,126464,139904,189955,156266,143991,181924,121350,162272,201344,207206,220668,145107,173175,161759,119153,169412,199575,167432,115278,219012,,,,,,,,,,,,,,,,,,,,,,,,
1514.605957,,262615,,177414,145043,153123,,,155479,,178353,178269,143700,181752,149185,185990,196135,204328,,196901,179850,,189945,173183,148638,134175,148898,206998,254812,167803,181444,170564,,147165,225596,,,229366,,,,144225,167696,168064,322344,205041,162860,198546,,,215236,199699,,152333,175928,182627,165203,,,209428,210985,,155256,238887,,,129736,,204742,,201484,,149556,,124123,164781,,,222253,206617,,159952,240426,,149339,,,130419,,,,,,130827,125139,,,,159780,150496,176981,195048,188935,125599,156860,192349,257700,164532,131758,146648,147397,124070,206789,187359,147498,148121,135250,156832,195816,139868,140477,183182,121799,153643,199446,196344,228546,165139,177783,142620,121727,192695,199265,154387,121751,225845,,,,,,,,,,,,,,,,,,,,,,,,
1519.384033,,261574,,177417,142265,154191,,,155198,,182296,174660,149022,185078,146036,169046,194375,201908,,198134,176986,,184415,163495,153680,132104,158483,199502,245468,167385,191924,183900,,153153,222136,,,228756,,,,145377,158473,156748,322139,205324,170393,200425,,,210741,180459,,145820,174921,176568,167839,,,211957,209112,,152537,244050,,,143456,,203764,,203371,,152670,,128575,162016,,,225124,204474,,152345,236801,,148785,,,130808,,,,,,133180,125626,,,,160087,153341,,192185,188341,117346,158218,202510,257232,165534,130055,133324,145718,115109,215243,195607,146470,145723,135199,157105,189862,138649,149188,188240,126626,160269,191369,187975,216875,157641,180559,146144,124971,194217,196368,155541,115118,220786,,,,,,,,,,,,,,,,,,,,,,,,
1524.161987,,254224,,173561,145673,148242,,,158660,,180323,182514,147849,162853,140655,171935,210718,212076,,207943,161250,,187755,167844,156148,131184,176668,206358,268446,160416,179060,184196,,154693,225901,,,226694,,,,145701,164178,157202,321369,199392,164443,188069,,,209865,194407,,155761,181971,182539,166958,,,221862,218370,,147320,240490,,,131490,,215301,,211418,,151516,,129134,165278,,,221219,206947,,154669,244903,,145134,,,124200,,,,,,133643,131250,,,,157624,148533,,207775,194582,129050,163831,202098,262048,163991,123147,140959,156883,123048,222223,196703,140807,146593,122608,146698,198680,144774,142951,180956,124736,161230,206225,211810,219991,151306,173997,153144,118775,187983,200793,156485,111244,234925,,,,,,,,,,,,,,,,,,,,,,,,
1528.939941,,274032,,177521,138151,156403,,,149629,,174232,168308,147836,202794,166760,168829,194877,186278,,,195797,,178241,164402,144082,141644,167093,192280,288088,160872,171840,173057,,151726,241223,,,209673,,155818,,148194,161548,162087,329627,198690,171670,204719,,,205905,194144,,151193,176936,178937,165464,,,202182,223204,,156301,236576,173996,,127817,,199686,,203177,,148089,,130994,163927,,,217789,213518,,151443,230585,,151125,,,131587,,,,,,132808,122759,,,,156797,155029,,207889,188488,122908,151121,199755,251591,167190,135994,142186,153801,122001,203206,196163,142960,162129,131141,154677,194575,145453,140205,,116750,164454,197470,199157,209598,158420,190460,148081,121771,200386,186904,151577,110818,221939,,,,,,,,,,,,,,,,,,,,,,,,
1533.717041,,268772,,172471,141892,146138,,,152576,,189179,184551,148807,159832,153024,171895,207066,202771,,214871,167159,,183816,162689,150557,136231,175551,202834,268898,161796,177078,183162,,,229000,,,223010,,,,151175,166430,157249,314453,197318,154461,186733,,,208099,195372,,159407,177268,180927,155737,,,212286,214610,,151711,249304,174604,,142139,,206440,,202498,,152109,,135158,159511,,,221410,213517,,151122,236701,,145325,,,129261,,,,,,130760,138533,,,,158405,150600,171053,210246,179289,125026,161852,205706,262277,166019,120764,139273,159481,122406,224784,192045,145664,147608,131434,143796,192772,153933,140227,185811,126145,156927,196838,222252,213918,154317,178870,161876,121428,186057,204765,156519,108583,227713,,,,,,,,,,,,,,,,,,,,,,,,
1538.494995,,262581,,177412,142164,148352,,,158251,,189516,183445,150666,171944,147312,177043,202241,206523,,203504,181566,,193725,164753,146645,139315,154476,202100,268059,156265,169589,181912,,155688,229288,,,221013,,156409,,148042,158769,166694,325520,204938,164740,193238,,,205213,186765,,154430,185005,184716,157475,,,213150,217400,,144777,229507,,,132465,,208919,,202488,,147322,,132929,159710,,,221542,212434,,150168,247121,,150656,,,129801,,,,,,131581,121815,,,,170667,149851,,200058,185404,124611,160695,195315,246813,171669,125555,131988,150465,123627,221425,190235,136652,138967,131188,147804,192642,149645,141553,186788,121370,153411,188569,209020,213012,162692,182758,147880,125616,198044,198073,156918,115511,223111,,,,,,,,,,,,,,,,,,,,,,,,
1543.272949,,278289,,170511,140451,148251,,,144995,,188048,181066,146733,197611,179132,170365,202555,179063,,237088,179261,,169760,161317,145896,148636,183067,201293,301428,157783,176068,177051,,,223815,,,213534,,,,146449,157905,161957,326939,198584,156689,186551,,,212328,191065,,153580,173857,182694,160405,,,199820,211035,,140769,231047,166625,,126692,,205680,,194669,,,,122302,178655,,,235434,213216,,156344,235622,,,,,128411,,,,,,125622,130347,,,,158848,144421,,211344,186408,118312,,201133,254553,169340,135954,135665,150764,126791,215517,195603,143691,164235,126094,144120,189063,144657,141456,178331,124444,165000,199205,196949,201334,149817,192516,152845,124581,181642,199340,158182,101646,222845,,,,,,,,,,,,,,,,,,,,,,,,
1548.051025,,260940,,171252,147171,143580,,,161129,,188082,175996,148538,157726,151552,173701,199349,208344,,207270,166579,,186136,167942,153534,136283,157837,201826,263607,158525,174955,170466,,156539,223213,,,221594,,,,149448,154531,160625,320113,199485,159697,177164,,,209733,186237,,155373,180866,187789,147282,,,214851,216843,,142032,238458,173813,,135889,,211440,,202626,,147064,,132931,172390,,,216729,206312,,154618,252215,,150175,,,126473,,,,,,129717,134761,,,,165305,144946,,197853,188316,122083,150103,190913,252701,168801,124084,133751,154442,128660,213224,190627,145364,146345,129284,141031,181754,148783,139415,183170,122998,158045,191484,213244,202418,156344,178344,158513,122983,193514,199815,148466,103911,218419,,,,,,,,,,,,,,,,,,,,,,,,
1552.828979,,286928,,172786,140122,144514,,,151951,,185209,180866,147190,200588,176838,176696,189690,183103,,,197962,,180052,156295,152226,143138,160706,202086,284385,160564,174030,177080,,157086,219037,,,200671,,160943,,153499,168316,162639,326231,195857,162908,182649,,,202944,188647,,153516,182251,182638,153167,,,207190,,,153024,233004,,,143951,,212603,,200276,,,,129872,167118,,,220612,213826,,155790,242377,,147144,,,136365,,,,,,125193,125337,,,,157052,153985,171532,201882,194824,120506,,191474,248441,178863,139975,132697,144689,122849,205847,195544,144186,154703,125843,143395,183571,,139709,176813,124204,156219,201654,186418,203814,158158,186074,151265,123477,199908,195768,147644,108065,215840,217135,,,,,,,,,,,,,,,,,,,,,,,
1557.607056,,285789,,172198,140490,157215,,,154528,,182008,178377,142346,195167,168376,170864,191797,190244,,,203182,,184537,161270,153154,143688,163741,198992,285381,155207,163060,175807,,153365,231814,,,211113,,,,153230,162982,167469,325847,201448,163519,180206,,,202981,172655,,151428,175287,185450,152310,,,204661,219995,,158682,234206,,,141323,,202613,,196219,,153318,,130685,,,,216908,217176,,158108,250676,,147383,,,127444,,,,,,133943,125700,,,,162108,149577,,196814,197586,121935,,197609,246910,175458,139711,142399,146468,125577,219090,193073,136467,154884,127634,,184194,141920,144559,178035,117534,162163,208486,194214,208910,159209,182298,155002,125888,191851,195499,149497,113540,216407,205126,,,,,,,,,,,,,,,,,,,,,,,
1562.385010,,273688,,173974,147398,151065,,,156277,,179645,173362,154116,183576,164198,171529,185956,202900,,,190050,,194852,161088,157554,140316,153979,202968,267175,162016,175555,173819,,152320,234113,,,226799,,,,149043,163307,166469,323604,201252,163011,178784,,,200645,182421,,152699,181360,179515,151057,,,217443,218479,,151133,240947,,,141562,,206239,,196358,,151023,,136526,181578,,,205239,215935,,153436,256006,,149455,,,135140,,,,,,138703,126579,,,,167558,150256,,188379,200609,122922,141256,199725,254893,173581,130163,139053,146236,129650,223101,192727,146980,143893,129168,,180759,136942,,184890,121958,156224,204715,195563,208185,164612,181244,148235,122808,203865,192419,155117,110098,215430,207461,,,,,,,,,,,,,,,,,,,,,,,
1567.162964,,271446,,172676,139111,141911,,,160133,,166828,176740,151560,170090,180306,174352,202106,194807,,234044,168870,,176854,165520,147312,145168,169156,212000,300074,159612,162899,174996,,,227042,,,219562,,,,147631,160759,,328931,195567,161590,180294,,,213171,180822,,166490,183556,180392,146495,,,203116,199279,,156521,235764,,,134247,,199353,,202286,,158708,,131102,175240,,,219498,213999,,156489,240967,,,,,134136,,,,,,141627,139630,,,,159401,152566,,209136,204324,126091,,196498,253074,172169,125824,136938,161355,130194,230148,184799,145050,160718,128907,142560,185586,150011,146315,186919,121998,163600,209536,195182,211023,151121,184239,166629,117181,185810,196284,157827,101676,223137,208582,,,,,,,,,,,,,,,,,,,,,,,
